__v,_id,brand,device,devicetype,protocol,subdevice
0,6045c9ff56c8123a1d54a5d4,Yamaha,122,Cassette Tape,NEC1,-1
0,6045c9ff56c8123a1d54a5d6,Yamaha,128,DAT,NEC1,55
0,6045c9ff56c8123a1d54a5d9,Yamaha,80,DSP,NEC1,-1
0,6045c9ff56c8123a1d54a5d7,Yamaha,6,DSP,Akai,-1
0,6045c9ff56c8123a1d54a5db,Yamaha,122,DSP,NEC1,-1
0,6045c9ff56c8123a1d54a5dc,Yamaha,4,DSP,RC6,-1
0,6045c9ff56c8123a1d54a5da,Yamaha,120,DSP,NEC1,-1
0,6045c9ff56c8123a1d54a5d8,Yamaha,87,DSP,Mitsubishi,-1
0,6045ca0056c8123a1d54a5dd,Yamaha,4,DVD Changer,RC6,-1
0,6045ca0056c8123a1d54a5de,Yamaha,124,DVD,NEC1,-1
0,6045ca0056c8123a1d54a5e0,Yamaha,4,DVD,RC6,-1
0,6045ca0056c8123a1d54a5df,Yamaha,176,DVD,Panasonic,
0,6045ca0056c8123a1d54a5e2,Yamaha,176,DVD Player,Panasonic,
0,6045ca0056c8123a1d54a5e3,Yamaha,4,DVD Player,RC6,-1
0,6045ca0056c8123a1d54a5e1,Yamaha,124,DVD Player,NEC1,-1
0,6045ca0056c8123a1d54a5e4,Yamaha,120,DVD Pre-amp,NEC1,-1
0,6045ca0056c8123a1d54a5e5,Yamaha,124,DVD Pre-amp,NEC1,-1
0,6045ca0056c8123a1d54a5e6,Yamaha,120,DVD Receiver,NEC1,-1
0,6045ca0056c8123a1d54a5e7,Yamaha,124,DVD Receiver,NEC1,-1
0,6045ca0056c8123a1d54a5e8,Yamaha,71,DVR,Mitsubishi,-1
0,6045ca0056c8123a1d54a5ea,Yamaha,124,DVR,NEC1,-1
0,6045ca0056c8123a1d54a5e9,Yamaha,120,DVR,NEC1,-1
0,6045ca0056c8123a1d54a5eb,Yamaha,124,Laser Disc,NEC1,-1
0,6045ca0056c8123a1d54a5ec,Yamaha,120,Mini System,NEC1,-1
0,6045ca0056c8123a1d54a5ed,Yamaha,128,Music Server,NEC1,55
0,6045ca0056c8123a1d54a5ef,Yamaha,209,Projector,NEC2,-1
0,6045ca0056c8123a1d54a5f0,Yamaha,240,Projector,Proton,-1
0,6045ca0056c8123a1d54a5ee,Yamaha,209,Projector,NEC1,-1
0,6045ca0156c8123a1d54a5f1,Yamaha,80,Plasma,NEC1,-1
0,6045ca0156c8123a1d54a5f4,Yamaha,120,Sound Projector,NEC2,-1
0,6045ca0156c8123a1d54a5f2,Yamaha,120,Sound Projector,NEC1,-1
0,6045ca0156c8123a1d54a5f3,Yamaha,126,Sound Projector,NEC1,-1
0,6045ca0156c8123a1d54a5f5,Yamaha,126,Sound Projector,NEC2,-1
0,6045ca0156c8123a1d54a5f8,Yamaha,122,Receiver,NEC,-1
0,6045ca0156c8123a1d54a5f9,Yamaha,124,Receiver,NEC,-1
0,6045ca0156c8123a1d54a5f7,Yamaha,8,Receiver,DirecTV,-1
0,6045ca0156c8123a1d54a5fa,Yamaha,120,Receiver,NEC1,-1
0,6045ca0156c8123a1d54a5f6,Yamaha,6,Receiver,Akai,-1
0,6045ca0156c8123a1d54a5fb,Yamaha,121,Receiver,NEC1,-1
0,6045ca0156c8123a1d54a5fc,Yamaha,122,Receiver,NEC1,-1
0,6045ca0156c8123a1d54a5fe,Yamaha,125,Receiver,NEC1,-1
0,6045ca0156c8123a1d54a5fd,Yamaha,124,Receiver,NEC1,-1
0,6045ca0156c8123a1d54a5ff,Yamaha,126,Receiver,NEC1,-1
0,6045ca0156c8123a1d54a600,Yamaha,127,Receiver,NEC1,1
0,6045ca0156c8123a1d54a602,Yamaha,,Receiver,NEC1-f16,
0,6045ca0156c8123a1d54a601,Yamaha,209,Receiver,NEC1,-1
0,6045ca0156c8123a1d54a603,Yamaha,122,Receiver,NEC1-f16,-1
0,6045ca0156c8123a1d54a604,Yamaha,126,Receiver,NEC1-f16,-1
0,6045ca0156c8123a1d54a606,Yamaha,122,Receiver,NEC1-y1,-1
0,6045ca0156c8123a1d54a605,Yamaha,127,Receiver,NEC1-f16,1
0,6045ca0156c8123a1d54a607,Yamaha,126,Receiver,NEC1-y1,-1
0,6045ca0156c8123a1d54a609,Yamaha,122,Receiver,NEC1-y2,-1
0,6045ca0156c8123a1d54a608,Yamaha,127,Receiver,NEC1-y1,1
0,6045ca0156c8123a1d54a60a,Yamaha,126,Receiver,NEC1-y2,-1
0,6045ca0156c8123a1d54a60b,Yamaha,127,Receiver,NEC1-y2,1
0,6045ca0156c8123a1d54a60c,Yamaha,122,Receiver,NEC1-y3,-1
0,6045ca0156c8123a1d54a60d,Yamaha,126,Receiver,NEC1-y3,-1
0,6045ca0156c8123a1d54a60e,Yamaha,127,Receiver,NEC1-y3,1
0,6045ca0156c8123a1d54a610,Yamaha,126,Receiver,NEC2,-1
0,6045ca0156c8123a1d54a60f,Yamaha,122,Receiver,NEC2,-1
0,6045ca0156c8123a1d54a611,Yamaha,15,Receiver,Old),-1
0,6045ca0156c8123a1d54a612,Yamaha,122,Receiver,Pioneer,-1
0,6045ca0156c8123a1d54a613,Yamaha,,Receiver,RC5,-1
0,6045ca0156c8123a1d54a614,Yamaha,4,Receiver,RC6,-1
0,6045ca0156c8123a1d54a615,Yamaha,125,Stereo Receiver,NEC1,-1
0,6045ca0156c8123a1d54a616,Yamaha,126,Stereo Receiver,NEC1,-1
0,6045ca0156c8123a1d54a618,Yamaha,209,Tuner,NEC1,-1
0,6045ca0156c8123a1d54a617,Yamaha,122,Tuner,NEC1,-1
0,6045ca0156c8123a1d54a619,Yamaha,209,Video Projector,NEC1,-1
0,6045ca0156c8123a1d54a61a,Yamaha,127,iPod Dock,NEC1,1
0,6045ca0156c8123a1d54a61b,Yamakawa,32,DVD Player,NEC1,-1
0,6045ca0156c8123a1d54a61c,Zenith,7,VCR,Zenith,
0,6045ca0156c8123a1d54a61e,Zenith,7,TV,Zenith,
0,6045ca0156c8123a1d54a61f,Zenith,7,TV,Zenith,1
0,6045ca0156c8123a1d54a61d,Zenith,5,TV,Zenith,1
0,6045ca0256c8123a1d54a621,Zenith,6,Video Projector,Zenith,
0,6045ca0256c8123a1d54a620,Zenith,5,Video Projector,Zenith,1
0,6045ca0256c8123a1d54a622,Zinwell,64,Satellite Receiver,NEC1,223
0,6045ca0256c8123a1d54a623,e:max,,DVD Player,NEC1,223
0,6045ca0256c8123a1d54a624,iPort,1,iPod,NEC1,222
0,6045ca0256c8123a1d54a625,iPort,1,MP3 Player,NEC1,222
0,6045ca0256c8123a1d54a626,iPort,1,iPort,NEC1,222
